filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
output/0x05f20fe8a29414708210ed9be4c6dac95310a324.sol,0x05f20fe8a29414708210ed9be4c6dac95310a324.sol,slither,solidity,2022/11/14,20230330_0357,1680148794.928041,7.814871549606323,25,"{external_function,naming_convention,shadowing_local}",{},{EXIT_CODE_25},{}
output/0x05f49d328452e284a5cb4a113660e9c3a8a7a62c.sol,0x05f49d328452e284a5cb4a113660e9c3a8a7a62c.sol,slither,solidity,2022/11/14,20230330_0357,1680148854.0541978,8.846096515655518,46,"{constable_states,external_function,naming_convention,shadowing_abstract,solc_version}",{},{EXIT_CODE_46},{}
output/0x05f4a42e251f2d52b8ed15e9fedaacfcef1fad27.sol,0x05f4a42e251f2d52b8ed15e9fedaacfcef1fad27.sol,slither,solidity,2022/11/14,20230330_0357,1680148783.1461945,9.00164794921875,48,"{external_function,naming_convention,solc_version,unused_return}",{},{EXIT_CODE_48},{}
output/0x05f4d78f7f42cc62a5b3a7e5abfe5eb3ff4ca1d3.sol,0x05f4d78f7f42cc62a5b3a7e5abfe5eb3ff4ca1d3.sol,slither,solidity,2022/11/14,20230330_0357,1680148893.5664213,11.041606187820435,28,"{external_function,naming_convention,solc_version}",{},{EXIT_CODE_28},{}
output/0x05f5fc11bca851ee261e205857e52ea5c830ae88.sol,0x05f5fc11bca851ee261e205857e52ea5c830ae88.sol,slither,solidity,2022/11/14,20230330_0357,1680149020.4892623,9.628594636917114,93,"{arbitrary_send,external_function,naming_convention,reentrancy_benign,solc_version,unused_state}",{},{EXIT_CODE_93},{}
output/0x05f8b281410c9327a1bbf508db380fd967c31df6.sol,0x05f8b281410c9327a1bbf508db380fd967c31df6.sol,slither,solidity,2022/11/14,20230330_0357,1680148997.615769,9.130899429321289,45,"{arbitrary_send,constable_states,erc20_interface,external_function,naming_convention,solc_version,suicidal}",{},{EXIT_CODE_45},{}
output/0x05f9abf4b0c5661e83b92c056a8791d5ccd7ca52.sol,0x05f9abf4b0c5661e83b92c056a8791d5ccd7ca52.sol,slither,solidity,2022/11/14,20230330_0357,1680148765.6370523,8.107062101364136,31,"{external_function,locked_ether,naming_convention,solc_version}",{},{EXIT_CODE_31},{}
output/0x05fa56daf3c7496854bf685e7f3f435f87589e58.sol,0x05fa56daf3c7496854bf685e7f3f435f87589e58.sol,slither,solidity,2022/11/14,20230330_0357,1680148994.7284052,10.29287052154541,40,"{constable_states,erc20_interface,external_function,naming_convention,solc_version}",{},{EXIT_CODE_40},{}
output/0x068696a3cf3c4676b65f1c9975dd094260109d02.sol,0x068696a3cf3c4676b65f1c9975dd094260109d02.sol,slither,solidity,2022/11/14,20230330_0357,1680149030.1328788,10.074867010116577,22,"{external_function,naming_convention,solc_version}",{},{EXIT_CODE_22},{}
output/0x0a07525aa264a3e14cdbdd839b1eda02a34e2778.sol,0x0a07525aa264a3e14cdbdd839b1eda02a34e2778.sol,slither,solidity,2022/11/14,20230330_0357,1680148848.5760574,10.244685888290405,32,"{constable_states,deprecated_standards,external_function,low_level_calls,naming_convention,solc_version}",{},{EXIT_CODE_32},{}
output/0x0a1439a8784f71cf6a0d186ef74b89274599d175.sol,0x0a1439a8784f71cf6a0d186ef74b89274599d175.sol,slither,solidity,2022/11/14,20230330_0357,1680148981.3642695,8.510209083557129,8,"{constable_states,external_function,naming_convention,solc_version}",{},{EXIT_CODE_8},{}
output/0x0a1506fb907eed471b1b4ac07511c19ea2ec5266.sol,0x0a1506fb907eed471b1b4ac07511c19ea2ec5266.sol,slither,solidity,2022/11/14,20230330_0357,1680148948.6548858,9.687651872634888,36,"{constable_states,erc20_interface,external_function,naming_convention,solc_version}",{},{EXIT_CODE_36},{}
output/0x0a1769a2e66d55cb1d148646e192ed228d543dbf.sol,0x0a1769a2e66d55cb1d148646e192ed228d543dbf.sol,slither,solidity,2022/11/14,20230330_0357,1680148795.783196,8.543206214904785,17,"{constable_states,external_function,naming_convention,reentrancy_benign,reentrancy_no_eth,solc_version,unused_return}",{},{EXIT_CODE_17},{}
output/0x0a2340e7af5dcf6f7f4acc0e01f2102fb4b144b7.sol,0x0a2340e7af5dcf6f7f4acc0e01f2102fb4b144b7.sol,slither,solidity,2022/11/14,20230330_0357,1680148929.373084,8.670788049697876,23,"{external_function,naming_convention,shadowing_local}",{},{EXIT_CODE_23},{}
output/0x0a2631a499813bb47de7490a4845aabee8062b6f.sol,0x0a2631a499813bb47de7490a4845aabee8062b6f.sol,slither,solidity,2022/11/14,20230330_0357,1680148902.495156,8.410376787185669,74,"{assembly,constant_function,external_function,low_level_calls,naming_convention,pragma,shadowing_local}",{},{EXIT_CODE_74},{}
output/0x0a2e310409f7589c9e8640abf98ca2b7b35f938c.sol,0x0a2e310409f7589c9e8640abf98ca2b7b35f938c.sol,slither,solidity,2022/11/14,20230330_0357,1680148922.7858765,7.184434413909912,0,{},{},{},{}
output/0x0a2e4752f5e348cd262662450402e4bc1f1b76fc.sol,0x0a2e4752f5e348cd262662450402e4bc1f1b76fc.sol,slither,solidity,2022/11/14,20230330_0357,1680148862.920849,9.460266351699829,14,"{constable_states,erc20_interface,external_function,naming_convention,solc_version,uninitialized_local}",{},{EXIT_CODE_14},{}
output/0x0a2ea71d943bf917b410593194595e1f48d40e54.sol,0x0a2ea71d943bf917b410593194595e1f48d40e54.sol,slither,solidity,2022/11/14,20230330_0357,1680148987.7747166,10.90831708908081,199,"{assembly,constable_states,constant_function,erc20_indexed,erc20_interface,external_function,low_level_calls,naming_convention,reentrancy_benign,reentrancy_no_eth,solc_version,unused_state}",{},{EXIT_CODE_199},{}
output/0x0a2eaa1101bfec3844d9f79dd4e5b2f2d5b1fd4d.sol,0x0a2eaa1101bfec3844d9f79dd4e5b2f2d5b1fd4d.sol,slither,solidity,2022/11/14,20230330_0357,1680148894.1703432,10.579944372177124,26,"{external_function,locked_ether,naming_convention,solc_version}",{},{EXIT_CODE_26},{}
output/0x0a2eaaff557d8e59bb829d2c67a7a097c9663b15.sol,0x0a2eaaff557d8e59bb829d2c67a7a097c9663b15.sol,slither,solidity,2022/11/14,20230330_0357,1680148983.1734347,9.997953414916992,38,"{constable_states,deprecated_standards,external_function,low_level_calls,naming_convention,solc_version}",{},{EXIT_CODE_38},{}
output/0x0a3454b1c30f956f52f6a5b712b390b243ecd288.sol,0x0a3454b1c30f956f52f6a5b712b390b243ecd288.sol,slither,solidity,2022/11/14,20230330_0357,1680148989.6268027,8.638244867324829,35,"{constable_states,deprecated_standards,erc20_interface,external_function,naming_convention,solc_version}",{},{EXIT_CODE_35},{}
output/0x0a3ed956f14d3c725f2a04117e2f25b12dd3dec3.sol,0x0a3ed956f14d3c725f2a04117e2f25b12dd3dec3.sol,slither,solidity,2022/11/14,20230330_0357,1680148873.7279408,10.323038578033447,144,"{assembly,constable_states,constant_function,external_function,low_level_calls,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_no_eth,timestamp,uninitialized_local}",{},{},{DOCKER_RECEIVED_SIGNAL_16}
output/0x0a3f6648fdf7df0f542c7ef3df86406cec5bfade.sol,0x0a3f6648fdf7df0f542c7ef3df86406cec5bfade.sol,slither,solidity,2022/11/14,20230330_0357,1680148871.3889406,9.228777408599854,43,"{assembly,constable_states,erc20_interface,external_function,naming_convention,reentrancy_no_eth,shadowing_local,shadowing_state}",{},{EXIT_CODE_43},{}
output/0x0a3f9678d6b631386c2dd3de8809b48b0d1bbd56.sol,0x0a3f9678d6b631386c2dd3de8809b48b0d1bbd56.sol,slither,solidity,2022/11/14,20230330_0357,1680148887.8403926,9.374036073684692,86,"{external_function,locked_ether,naming_convention,solc_version}",{},{EXIT_CODE_86},{}
output/0x0a3fba29c8941fb09f6c712c06d2eade82df225b.sol,0x0a3fba29c8941fb09f6c712c06d2eade82df225b.sol,slither,solidity,2022/11/14,20230330_0357,1680148857.4099367,9.170994997024536,126,"{arbitrary_send,assembly,calls_loop,constant_function,external_function,low_level_calls,naming_convention,pragma,reentrancy_benign,uninitialized_local,unused_return,unused_state}",{},{},{DOCKER_CMD_NOT_EXECUTABLE}
output/0x0a4933dad3e19fd13232b4050dc566de961397ed.sol,0x0a4933dad3e19fd13232b4050dc566de961397ed.sol,slither,solidity,2022/11/14,20230330_0357,1680149029.415166,8.54995083808899,17,"{constable_states,external_function,naming_convention,reentrancy_benign,reentrancy_no_eth,solc_version,unused_return}",{},{EXIT_CODE_17},{}
output/0x0a5155ad298ccfd1610a00ed75457eb2d8b0c701.sol,0x0a5155ad298ccfd1610a00ed75457eb2d8b0c701.sol,slither,solidity,2022/11/14,20230330_0357,1680148940.5765069,8.061063289642334,18,"{assembly,calls_loop,constable_states,constant_function,external_function,naming_convention}",{},{EXIT_CODE_18},{}
output/0x0a6460ee3a05ea700e77d63dbb19528fbaab0d4f.sol,0x0a6460ee3a05ea700e77d63dbb19528fbaab0d4f.sol,slither,solidity,2022/11/14,20230330_0357,1680148997.8173008,9.502810001373291,55,"{external_function,naming_convention,solc_version,unused_return}",{},{EXIT_CODE_55},{}
output/0x0a6845ba10ce2aa0ef01ef5d23f63411232be78b.sol,0x0a6845ba10ce2aa0ef01ef5d23f63411232be78b.sol,slither,solidity,2022/11/14,20230330_0357,1680148757.0067904,3.388688325881958,33,"{constable_states,deprecated_standards,external_function,low_level_calls,naming_convention,solc_version}",{},{EXIT_CODE_33},{}
output/0x0b1225323ff8dafee69643068bedbb0e351b8271.sol,0x0b1225323ff8dafee69643068bedbb0e351b8271.sol,slither,solidity,2022/11/14,20230330_0357,1680148946.673177,8.795655012130737,33,"{constable_states,deprecated_standards,external_function,low_level_calls,naming_convention,solc_version}",{},{EXIT_CODE_33},{}
output/0x0b203383d4bbf67bae45ea93f993bc7f87098302.sol,0x0b203383d4bbf67bae45ea93f993bc7f87098302.sol,slither,solidity,2022/11/14,20230330_0357,1680148968.4792066,8.98271632194519,56,"{constable_states,external_function,incorrect_equality,naming_convention,solc_version,uninitialized_local,unused_state}",{},{EXIT_CODE_56},{}
output/0x0b37045de7cb7e50950f24d8bc06ba1cae075f7f.sol,0x0b37045de7cb7e50950f24d8bc06ba1cae075f7f.sol,slither,solidity,2022/11/14,20230330_0357,1680148835.0456583,8.78644871711731,22,"{external_function,naming_convention}",{},{EXIT_CODE_22},{}
output/0x0b37174581aae71b8a0ed01764b3ac21ff608d33.sol,0x0b37174581aae71b8a0ed01764b3ac21ff608d33.sol,slither,solidity,2022/11/14,20230330_0357,1680148964.593327,8.873478889465332,32,"{constable_states,deprecated_standards,external_function,low_level_calls,naming_convention,solc_version}",{},{EXIT_CODE_32},{}
output/0x0b39295cbcbc798fd726d5ddf329e53cf4bdee6d.sol,0x0b39295cbcbc798fd726d5ddf329e53cf4bdee6d.sol,slither,solidity,2022/11/14,20230330_0357,1680148993.473834,8.905763864517212,36,"{external_function,naming_convention,unused_return}",{},{EXIT_CODE_36},{}
output/0x0b4298856285e36adf7682fbd06c8ffa3eeae72b.sol,0x0b4298856285e36adf7682fbd06c8ffa3eeae72b.sol,slither,solidity,2022/11/14,20230330_0357,1680148917.0103323,8.1990065574646,53,"{external_function,naming_convention,solc_version,unused_state}",{},{EXIT_CODE_53},{}
output/0x0b444993e305016f213a030c9af4013a8c537b63.sol,0x0b444993e305016f213a030c9af4013a8c537b63.sol,slither,solidity,2022/11/14,20230330_0357,1680148841.4355044,9.271925926208496,20,"{constable_states,external_function,low_level_calls,naming_convention,reentrancy_benign,solc_version}",{},{EXIT_CODE_20},{}
output/0x0b506897718659fa522266b00104b2e15e81c539.sol,0x0b506897718659fa522266b00104b2e15e81c539.sol,slither,solidity,2022/11/14,20230330_0357,1680148777.177115,9.343864679336548,22,"{external_function,naming_convention,solc_version}",{},{EXIT_CODE_22},{}
output/0x0b65614049a6ae7ea9b1ff1a9cb47fa158acb55e.sol,0x0b65614049a6ae7ea9b1ff1a9cb47fa158acb55e.sol,slither,solidity,2022/11/14,20230330_0357,1680148810.9200087,9.763581037521362,27,"{constable_states,erc20_interface,external_function,naming_convention,solc_version}",{},{EXIT_CODE_27},{}
output/0x0b7093536abf6943278a310cfe87ee15cecbf337.sol,0x0b7093536abf6943278a310cfe87ee15cecbf337.sol,slither,solidity,2022/11/14,20230330_0357,1680148762.5474827,9.641880989074707,46,"{constable_states,erc20_interface,external_function,naming_convention,solc_version,unused_state}",{},{EXIT_CODE_46},{}
output/0x0b76544f6c413a555f309bf76260d1e02377c02a.sol,0x0b76544f6c413a555f309bf76260d1e02377c02a.sol,slither,solidity,2022/11/14,20230330_0357,1680149002.1096528,10.077248334884644,39,"{erc20_interface,external_function,naming_convention,solc_version}",{},{EXIT_CODE_39},{}
output/0x0b81464e9e852804a44e4cb294f35843544cb3fe.sol,0x0b81464e9e852804a44e4cb294f35843544cb3fe.sol,slither,solidity,2022/11/14,20230330_0357,1680148893.721273,8.985124826431274,5,"{external_function,naming_convention}",{},{EXIT_CODE_5},{}
output/0x0b85037c3daa23833264784b5e93416e739c5853.sol,0x0b85037c3daa23833264784b5e93416e739c5853.sol,slither,solidity,2022/11/14,20230330_0357,1680148786.2361817,8.673274278640747,43,"{external_function,naming_convention,solc_version}",{},{EXIT_CODE_43},{}
output/0x0ba0d4399c80fa14a25f91b1584ba59823b12c2a.sol,0x0ba0d4399c80fa14a25f91b1584ba59823b12c2a.sol,slither,solidity,2022/11/14,20230330_0357,1680148929.9866922,8.606537580490112,22,"{deprecated_standards,external_function,incorrect_equality,naming_convention,reentrancy_benign,shadowing_local,solc_version}",{},{EXIT_CODE_22},{}
output/0x0c7b302adf4ea4dc3e0816dec4e4c664150178e1.sol,0x0c7b302adf4ea4dc3e0816dec4e4c664150178e1.sol,slither,solidity,2022/11/14,20230330_0357,1680148998.5305283,9.511024236679077,41,"{constable_states,external_function,locked_ether,naming_convention,shadowing_local,solc_version}",{},{EXIT_CODE_41},{}
output/0x0c7cabc5d47b638918f51458215eef0ac8c64358.sol,0x0c7cabc5d47b638918f51458215eef0ac8c64358.sol,slither,solidity,2022/11/14,20230330_0357,1680148960.9770205,9.106823444366455,55,"{assembly,constant_function,erc20_interface,external_function,naming_convention,shadowing_local}",{},{EXIT_CODE_55},{}
output/0x0c7ea415e2780808e03b7fc8328b01aa03288118.sol,0x0c7ea415e2780808e03b7fc8328b01aa03288118.sol,slither,solidity,2022/11/14,20230330_0357,1680148918.3621855,10.712665796279907,4,"{calls_loop,external_function,naming_convention,solc_version}",{},{EXIT_CODE_4},{}
output/0x0c8a503b2531ca1777f42b3cd57c30c33e179096.sol,0x0c8a503b2531ca1777f42b3cd57c30c33e179096.sol,slither,solidity,2022/11/14,20230330_0357,1680148905.1539438,9.812929153442383,49,"{constable_states,erc20_interface,external_function,naming_convention,shadowing_builtin,solc_version}",{},{EXIT_CODE_49},{}
output/0x0c8f6a5423fb3c06a5530fd5637c3ff6d27b545e.sol,0x0c8f6a5423fb3c06a5530fd5637c3ff6d27b545e.sol,slither,solidity,2022/11/14,20230330_0357,1680148787.068381,9.070683717727661,17,"{constable_states,external_function,naming_convention,reentrancy_benign,reentrancy_no_eth,solc_version,unused_return}",{},{EXIT_CODE_17},{}
output/0x0c9a488c025db96ce8a834cd3412661f46833a28.sol,0x0c9a488c025db96ce8a834cd3412661f46833a28.sol,slither,solidity,2022/11/14,20230330_0357,1680148760.4125485,9.528839349746704,30,"{assembly,constable_states,constant_function,external_function,naming_convention,solc_version}",{},{EXIT_CODE_30},{}
output/0x0c9b5c62e7ddeba23164fefa0ff10676e3b52629.sol,0x0c9b5c62e7ddeba23164fefa0ff10676e3b52629.sol,slither,solidity,2022/11/14,20230330_0357,1680148822.1080873,11.512294054031372,61,"{external_function,naming_convention,shadowing_local,solc_version}",{},{EXIT_CODE_61},{}
output/0x0c9c66ea38475f9d5710676020c49364ba154ce0.sol,0x0c9c66ea38475f9d5710676020c49364ba154ce0.sol,slither,solidity,2022/11/14,20230330_0357,1680149031.9831216,8.416686058044434,45,"{constable_states,deprecated_standards,external_function,naming_convention,solc_version}",{},{EXIT_CODE_45},{}
output/0x0c9cce04224171b03f3b36d576500c0ace70e651.sol,0x0c9cce04224171b03f3b36d576500c0ace70e651.sol,slither,solidity,2022/11/14,20230330_0357,1680148762.2171855,8.514287233352661,51,"{arbitrary_send,constable_states,external_function,incorrect_equality,naming_convention,solc_version,unused_return}",{},{EXIT_CODE_51},{}
output/0x0c9dbc3442f73c92c43bb7805358673839edd631.sol,0x0c9dbc3442f73c92c43bb7805358673839edd631.sol,slither,solidity,2022/11/14,20230330_0357,1680148828.8800888,10.280850410461426,29,"{constable_states,external_function,naming_convention,solc_version}",{},{EXIT_CODE_29},{}
output/0x0cb04783732bcfd6c5d44c166d71d97a50a257e5.sol,0x0cb04783732bcfd6c5d44c166d71d97a50a257e5.sol,slither,solidity,2022/11/14,20230330_0357,1680148845.7164862,9.193400859832764,42,"{constable_states,erc20_interface,external_function,naming_convention}",{},{EXIT_CODE_42},{}
output/0x0cb34fa6011d573876f29803fb21ad5f1e01388b.sol,0x0cb34fa6011d573876f29803fb21ad5f1e01388b.sol,slither,solidity,2022/11/14,20230330_0357,1680148807.7075589,10.48656940460205,24,"{external_function,naming_convention,solc_version}",{},{EXIT_CODE_24},{}
output/0x0cb36c6da5575d486224a6b23b307b7e15782429.sol,0x0cb36c6da5575d486224a6b23b307b7e15782429.sol,slither,solidity,2022/11/14,20230330_0357,1680148821.9229615,9.59682321548462,24,"{constable_states,deprecated_standards,external_function,locked_ether,naming_convention,solc_version}",{},{EXIT_CODE_24},{}
output/0x0cb77f92e1a0e579de555dc26e16820a93196d98.sol,0x0cb77f92e1a0e579de555dc26e16820a93196d98.sol,slither,solidity,2022/11/14,20230330_0357,1680148891.0925927,7.832358360290527,49,"{constable_states,external_function,naming_convention,solc_version}",{},{EXIT_CODE_49},{}
output/0x0cb781ee62f815bdd9cd4c2210ae8600d43e7040.sol,0x0cb781ee62f815bdd9cd4c2210ae8600d43e7040.sol,slither,solidity,2022/11/14,20230330_0357,1680148923.5949488,8.978158950805664,18,"{assembly,external_function,low_level_calls,naming_convention,shadowing_local,solc_version,unused_state}",{},{EXIT_CODE_18},{}
output/0x0cbacc56e499d912d707d90e2fba104fa6f0715d.sol,0x0cbacc56e499d912d707d90e2fba104fa6f0715d.sol,slither,solidity,2022/11/14,20230330_0357,1680148788.5964036,9.8339364528656,107,"{external_function,naming_convention,shadowing_local}",{},{EXIT_CODE_107},{}
output/0x0cbc9b02b8628ae08688b5cc8134dc09e36c443b.sol,0x0cbc9b02b8628ae08688b5cc8134dc09e36c443b.sol,slither,solidity,2022/11/14,20230330_0357,1680148814.6895297,8.917629957199097,38,"{constable_states,deprecated_standards,external_function,low_level_calls,naming_convention,shadowing_state,solc_version}",{},{EXIT_CODE_38},{}
output/0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9.sol,0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9.sol,slither,solidity,2022/11/14,20230330_0357,1680148772.2072484,8.605013132095337,3,"{external_function,low_level_calls,solc_version}",{},{EXIT_CODE_3},{}
output/0x0cbe2df57ca9191b64a7af3baa3f946fa7df2f25.sol,0x0cbe2df57ca9191b64a7af3baa3f946fa7df2f25.sol,slither,solidity,2022/11/14,20230330_0357,1680148914.5840235,10.44562816619873,123,"{assembly,calls_loop,external_function,locked_ether,low_level_calls,naming_convention,reentrancy_benign,reentrancy_no_eth,shadowing_local,uninitialized_local,unused_return,unused_state}",{},{EXIT_CODE_123},{}
output/0x0cc06a72f686662adfb7d29c25c40f9b1725fc76.sol,0x0cc06a72f686662adfb7d29c25c40f9b1725fc76.sol,slither,solidity,2022/11/14,20230330_0357,1680149023.35889,10.53588604927063,29,"{constable_states,deprecated_standards,external_function,naming_convention,shadowing_local,solc_version}",{},{EXIT_CODE_29},{}
output/0x0cc4a9231ceeea1b704bc8c6743656255753652b.sol,0x0cc4a9231ceeea1b704bc8c6743656255753652b.sol,slither,solidity,2022/11/14,20230330_0357,1680148892.5993092,9.873765230178833,24,"{external_function,locked_ether,naming_convention,solc_version}",{},{EXIT_CODE_24},{}
output/0x0cc4fa70a2a064ad565d82b061be5a4e5bc33879.sol,0x0cc4fa70a2a064ad565d82b061be5a4e5bc33879.sol,slither,solidity,2022/11/14,20230330_0357,1680148792.1650727,9.308619737625122,40,"{deprecated_standards,erc20_interface,external_function,naming_convention,shadowing_builtin,solc_version}",{},{EXIT_CODE_40},{}
output/0x0ccb03cb1a89808209eaebbcb059ed05e44cb9cf.sol,0x0ccb03cb1a89808209eaebbcb059ed05e44cb9cf.sol,slither,solidity,2022/11/14,20230330_0357,1680148954.8765347,9.695673704147339,0,{},{},{},{}
output/0x0d068b35c5eda0fe336fe629718c00dbde36d27a.sol,0x0d068b35c5eda0fe336fe629718c00dbde36d27a.sol,slither,solidity,2022/11/14,20230330_0357,1680148865.7540877,9.003345966339111,38,"{constable_states,external_function,naming_convention}",{},{EXIT_CODE_38},{}
output/0x0d47d4aea9da60953fd4ae5c47d2165977c7fbea.sol,0x0d47d4aea9da60953fd4ae5c47d2165977c7fbea.sol,slither,solidity,2022/11/14,20230330_0357,1680148954.4483395,8.539990425109863,29,"{constable_states,deprecated_standards,external_function,incorrect_equality,locked_ether,low_level_calls,naming_convention,reentrancy_benign,reentrancy_eth,shadowing_local,solc_version,uninitialized_local}",{},{EXIT_CODE_29},{}
output/0x0d49b24f068a9a3ef60576c7a915ffd6844d6fdd.sol,0x0d49b24f068a9a3ef60576c7a915ffd6844d6fdd.sol,slither,solidity,2022/11/14,20230330_0357,1680148873.5150273,10.049585103988647,41,"{external_function,naming_convention,solc_version,unused_return}",{},{EXIT_CODE_41},{}
output/0x0d50c2d3451213f8a240856a6f5c3df4588bb312.sol,0x0d50c2d3451213f8a240856a6f5c3df4588bb312.sol,slither,solidity,2022/11/14,20230330_0357,1680149013.2423286,9.980269193649292,17,"{constable_states,external_function,naming_convention,reentrancy_benign,reentrancy_no_eth,solc_version,unused_return}",{},{EXIT_CODE_17},{}
output/0x0d53f391d949405350ede7a66c4dd8c034e6c747.sol,0x0d53f391d949405350ede7a66c4dd8c034e6c747.sol,slither,solidity,2022/11/14,20230330_0357,1680148977.477584,10.278522729873657,43,"{external_function,naming_convention,solc_version,uninitialized_state}",{},{EXIT_CODE_43},{}
output/0x0d63b3c752b6ca7fb966fec55655616fc8239fcd.sol,0x0d63b3c752b6ca7fb966fec55655616fc8239fcd.sol,slither,solidity,2022/11/14,20230330_0357,1680149026.0569334,9.829019784927368,72,"{arbitrary_send,external_function,naming_convention,solc_version,unused_state}",{},{EXIT_CODE_72},{}
output/0x0d70db256cae067326eb63c09583afddf75f117b.sol,0x0d70db256cae067326eb63c09583afddf75f117b.sol,slither,solidity,2022/11/14,20230330_0357,1680148859.377828,10.466978549957275,34,"{constable_states,deprecated_standards,erc20_interface,external_function,naming_convention,solc_version}",{},{EXIT_CODE_34},{}
output/0x0d74fb34583d4e14bf9634bfd1887e86d3c1f139.sol,0x0d74fb34583d4e14bf9634bfd1887e86d3c1f139.sol,slither,solidity,2022/11/14,20230330_0357,1680148909.5748262,8.396252155303955,16,"{external_function,naming_convention,solc_version}",{},{EXIT_CODE_16},{}
output/0x0d76c32921b92025d4a99ed30e83cb6be4c4b4b5.sol,0x0d76c32921b92025d4a99ed30e83cb6be4c4b4b5.sol,slither,solidity,2022/11/14,20230330_0357,1680148944.5800796,10.069399118423462,27,"{deprecated_standards,external_function,naming_convention}",{},{EXIT_CODE_27},{}
output/0x0d84f78dcd94b82ebcb9e1596b5ce50f06f7365b.sol,0x0d84f78dcd94b82ebcb9e1596b5ce50f06f7365b.sol,slither,solidity,2022/11/14,20230330_0357,1680148994.5204854,10.166627407073975,5,{external_function},{},{EXIT_CODE_5},{}
output/0x0dfe79ab44f8f194f0475d9e78e6ef80935e173f.sol,0x0dfe79ab44f8f194f0475d9e78e6ef80935e173f.sol,slither,solidity,2022/11/14,20230330_0357,1680148889.055549,10.257418155670166,53,"{assembly,constant_function,erc20_interface,external_function,naming_convention,shadowing_local,solc_version,uninitialized_state}",{},{EXIT_CODE_53},{}
output/0x0e00cd655487a90d243dcf49a92541a9e63d5857.sol,0x0e00cd655487a90d243dcf49a92541a9e63d5857.sol,slither,solidity,2022/11/14,20230330_0357,1680148765.816034,9.861860036849976,167,"{assembly,constable_states,external_function,incorrect_equality,naming_convention,reentrancy_no_eth,shadowing_local,solc_version,uninitialized_state,unused_return}",{},{},{DOCKER_RECEIVED_SIGNAL_39}
output/0x0e0a86c97a07856d68bf3387aeb9430dbab93245.sol,0x0e0a86c97a07856d68bf3387aeb9430dbab93245.sol,slither,solidity,2022/11/14,20230330_0357,1680148944.7472548,10.113001585006714,9,"{arbitrary_send,naming_convention}",{},{EXIT_CODE_9},{}
output/0x0e0e70c15928640d457ceca6d287d91d213a6f30.sol,0x0e0e70c15928640d457ceca6d287d91d213a6f30.sol,slither,solidity,2022/11/14,20230330_0357,1680148858.2536836,8.502025127410889,17,"{constable_states,external_function,naming_convention,reentrancy_benign,reentrancy_no_eth,solc_version,unused_return}",{},{EXIT_CODE_17},{}
output/0x0e12bcbd1300f3e04205ad947fe154f7118e467b.sol,0x0e12bcbd1300f3e04205ad947fe154f7118e467b.sol,slither,solidity,2022/11/14,20230330_0357,1680148871.9051993,10.287560224533081,24,"{external_function,naming_convention,timestamp}",{},{EXIT_CODE_24},{}
output/0x0e14ff106b70b807d74190ce2c2d0bb8c865082d.sol,0x0e14ff106b70b807d74190ce2c2d0bb8c865082d.sol,slither,solidity,2022/11/14,20230330_0357,1680148757.1221335,8.499353647232056,45,"{constable_states,external_function,naming_convention,shadowing_local,solc_version}",{},{EXIT_CODE_45},{}
output/0x0e1b60780fec3591495de55f080bcce3cac5f5e3.sol,0x0e1b60780fec3591495de55f080bcce3cac5f5e3.sol,slither,solidity,2022/11/14,20230330_0357,1680148757.0254524,5.625953674316406,16,"{external_function,naming_convention,solc_version}",{},{EXIT_CODE_16},{}
output/0x0e1bebe6b75595d3c7fb99550757e310bc2edf2a.sol,0x0e1bebe6b75595d3c7fb99550757e310bc2edf2a.sol,slither,solidity,2022/11/14,20230330_0357,1680148972.619222,9.851495504379272,89,"{external_function,naming_convention,solc_version}",{},{EXIT_CODE_89},{}
output/0x0e1d7acbcd1a07684fda4cf2bc8568f719b72489.sol,0x0e1d7acbcd1a07684fda4cf2bc8568f719b72489.sol,slither,solidity,2022/11/14,20230330_0357,1680148806.7777588,8.590954542160034,84,"{external_function,naming_convention,shadowing_local,solc_version,uninitialized_local}",{},{EXIT_CODE_84},{}
output/0x0e2c596eba5db1d18abfcac52c865e48f3971aff.sol,0x0e2c596eba5db1d18abfcac52c865e48f3971aff.sol,slither,solidity,2022/11/14,20230330_0357,1680148757.0066378,5.9910218715667725,39,"{constable_states,external_function,naming_convention,solc_version}",{},{EXIT_CODE_39},{}
output/0x0e2cda02caebdf772ef15a6f2961296741107038.sol,0x0e2cda02caebdf772ef15a6f2961296741107038.sol,slither,solidity,2022/11/14,20230330_0357,1680148912.574702,10.815224885940552,27,"{external_function,naming_convention,solc_version}",{},{EXIT_CODE_27},{}
output/0x0e2d93f7d50844a5203eb3dc9c5860f970ba5664.sol,0x0e2d93f7d50844a5203eb3dc9c5860f970ba5664.sol,slither,solidity,2022/11/14,20230330_0357,1680148954.666928,8.72300386428833,113,"{calls_loop,external_function,naming_convention,solc_version}",{},{EXIT_CODE_113},{}
